test_id,input_request,expected_label_id,expected_label_name
TR_02252,Are both Visa and Mastercard offered?,73,visa_or_mastercard
TR_02253,I would like to track the card you sent to me.,11,card_arrival
TR_02254,"I have one of your cards, but I don't know how to link it.",13,card_linking
TR_02255,I was charged the wing amount for an item.,17,card_payment_wrong_exchange_rate
TR_02256,Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this.,19,cash_withdrawal_charge
TR_02257,What currencies can be exchanged in the app?,33,exchange_via_app
TR_02258,Help me.  The passcode doesn't work.,44,passcode_forgotten
TR_02259,Am I able to get both a Visa and MasterCard from you?,73,visa_or_mastercard
TR_02260,Is there a maximum for top-ups?,60,top_up_limits
TR_02261,How do I track my card?,11,card_arrival
TR_02262,Seems like the exchange rate for my payment last Saturday was wrong. I was charged extra.,17,card_payment_wrong_exchange_rate
TR_02263,I have cancelled payments to this card.,53,reverted_card_payment?
TR_02264,"Three months ago I bought a new house for my cat, fluffy.  Unfortunately Fluffy was not a fan of the house and it had to be returned to Pet Smart last week.  They said they have sent a refund but it's not there, can you tell me where it is?",51,Refund_not_showing_up
TR_02265,What is this fee debit on my account?,34,extra_charge_on_statement
TR_02266,I tried entering my passcode and it isn't working. Can you help?,44,passcode_forgotten
TR_02267,I need help activating my new card.,0,activate_my_card
TR_02268,"Someone is using my card to purchase flights to New York it's not me because I'm not going to New York, please can you cancel the card and refund the money?",20,cash_withdrawal_not_recognised
TR_02269,Can I receive money in a different countries money?,50,receiving_money
TR_02270,"When I got cash, I'm pretty sure there was a glitch that overcharged me.",19,cash_withdrawal_charge
TR_02271,"Which card would I get, Visa or Mastercard?",73,visa_or_mastercard
TR_02272,Can I auto-top up?  How do I do it?,4,automatic_top_up
TR_02273,"My card got trapped inside an ATM, what should I do?",18,card_swallowed
TR_02274,How can I move money from an account at another bank to this one?,65,transfer_into_account
TR_02275,I live in the EU.  Can I order one of your cards?,24,country_support
TR_02276,Can I hold more than one currency?,36,fiat_currency_support
TR_02277,What are the benefits to verifying the top-up?,71,verify_top_up
TR_02278,What do I need to do to get cash back? The ATM gave me the wrong amount that I requested but the app is showing the amount to be correct.,75,wrong_amount_of_cash_received
TR_02279,Where can you deliver cards?,43,order_physical_card
TR_02280,I made a cash withdrawal earlier and it's showing as pending.  What does that mean?,46,pending_cash_withdrawal
TR_02281,Are there any hindrances to using a disposable virtual card?,29,disposable_card_limits
TR_02282,Hold old do my kids have to be to use the service?,1,age_limit
TR_02283,I'm confused. My contactless is suddenly not working anywhere that I try to use it. How do I fix it?,23,contactless_not_working
TR_02284,I made a withdraw from the ATM this past holiday and it seems like a was charged too much. If I would have   known about these charges I wouldn't have made a withdraw.,76,wrong_exchange_rate_for_cash_withdrawal
TR_02285,How long does transfer from the US take?,67,transfer_timing
TR_02286,"I tried to make a transfer, but it didn't work.",35,failed_transfer
TR_02287,Do I need to use a limit on top-ups?,60,top_up_limits
TR_02288,Are there restrictions on new cards in China?,9,card_about_to_expire
TR_02289,I think someone stole my card number and brought stuff in different places that I have never been to. I need to suspend any further purchase on my credit card.,22,compromised_card
TR_02290,what steps do i do to get a real card,43,order_physical_card
TR_02291,Do you support all fiat currencies?,36,fiat_currency_support
TR_02292,I see a direct debit that I didn't authorize,28,direct_debit_payment_not_recognised
TR_02293,Should my cash withdrawal still be pending?,46,pending_cash_withdrawal
TR_02294,Someone might have access to my card!  There are some strange payments showing up on my account.  What do I do?,16,card_payment_not_recognised
TR_02295,Do you offer a discount on multiple currency exchanges?,31,exchange_charge
TR_02296,What factors determine your exchange rate?,32,exchange_rate
TR_02297,I am seeing pending from the card payment I made.,45,pending_card_payment
TR_02298,Is there a limit to how high I can top-up?,60,top_up_limits
TR_02299,"I'm not sure why my card payment was cancelled, can you find out why?",53,reverted_card_payment?
TR_02300,I don't know why my credit card was declined while I was trying to top-up. Was it something on my end or was there something wrong with the top-up function?,59,top_up_failed
TR_02301,Is there an age limit to when my child can use these services?,1,age_limit
TR_02302,Do I have to pay for topping up by transfer?,56,top_up_by_bank_transfer_charge
TR_02303,how much is it to exchange currency,31,exchange_charge
TR_02304,Why can't I take money from my account?,26,declined_cash_withdrawal
TR_02305,How do I change my last name?,30,edit_personal_details
TR_02306,My card was stolen. What do I need to do?,41,lost_or_stolen_card
TR_02307,"Hi, I lost my phone yesterday, what can I do to stop someone using my account on it?",42,lost_or_stolen_phone
TR_02308,"I need my PIN, where is it?",38,get_physical_card
TR_02309,My cash deposit hasn't posted to my account.,6,balance_not_updated_after_cheque_or_cash_deposit
TR_02310,Is there a way to use this app with a disposable virtual card?,37,get_disposable_virtual_card
TR_02311,Make me understand why I am charged an extra fee when I use the ATM.,19,cash_withdrawal_charge
TR_02312,What currencies can I use?,54,supported_cards_and_currencies
TR_02313,What does a disposable virtual card do?,37,get_disposable_virtual_card
TR_02314,My card payment is being declined and I've tried several times.,25,declined_card_payment
TR_02315,"I need assistance finding out why I am unable to top-up my card, it keeps getting refused.  It is extremely imperative I get this resolved quickly.",59,top_up_failed
TR_02316,When can I expect my refund?,51,Refund_not_showing_up
TR_02317,When will my new card be delivered?,11,card_arrival
TR_02318,There is more than one of the same transaction on my account.,63,transaction_charged_twice
TR_02319,There's a direct debit on my account that I didn't authorize,28,direct_debit_payment_not_recognised
TR_02320,"my identity hasn't been verified and i can't edit my details, what's next",30,edit_personal_details
TR_02321,"In the exchange and holding, what fiat is allowed?",36,fiat_currency_support
TR_02322,I received incorrect amount of cash from an ATM today. It was more than I wanted. What do I do now?,75,wrong_amount_of_cash_received
TR_02323,Why has my payment been reversed?,53,reverted_card_payment?
TR_02324,Help! I think someone has made a cash withdrawal with my card!,20,cash_withdrawal_not_recognised
TR_02325,What is the time frame that transfers normally take from a UK account? I just completed a transfer and nothing shows up. I need to know if everything is alright.,5,balance_not_updated_after_bank_transfer
TR_02326,"$1 extra has been charged on my statement, why is that?",34,extra_charge_on_statement
TR_02327,What currencies do you accept to add money?,54,supported_cards_and_currencies
TR_02328,My card isn't working anymore.,14,card_not_working
TR_02329,I just had a wedding and I want to take my spouses name.,30,edit_personal_details
TR_02330,"I need to set up an account for my daughter, how would I do that?",1,age_limit
TR_02331,A false direct debit payment is showing in my app,28,direct_debit_payment_not_recognised
TR_02332,"I was charged a fee for the transfer, but can you tell me why?",64,transfer_fee_charged
TR_02333,I am unable to access my app due to forgetting my passcode.,44,passcode_forgotten
TR_02334,"I do not like this, I made a simple transfer but I have an additional charge for doing so.",64,transfer_fee_charged
TR_02335,Why did my payment not go through why did it cancel?,53,reverted_card_payment?
TR_02336,Can I use my card for online payments?,10,card_acceptance
TR_02337,The ATM didn't give me what I asked for but my balance says it did,75,wrong_amount_of_cash_received
TR_02338,Can I open up an account for my child?,1,age_limit
TR_02339,I need to make my card PIN a different number,21,change_pin
TR_02340,My card was confiscated by an ATM. How do I get my card back?,18,card_swallowed
TR_02341,Can I reactivate my PIN?,49,pin_blocked
TR_02342,"Even though I added money ey to the card, I couldn't use it",47,pending_top_up
TR_02343,I am having problems with my physical card.,14,card_not_working
TR_02344,I want information about the source of funds.,70,verify_source_of_funds
TR_02345,There's a debit on my account that I didn't do.,28,direct_debit_payment_not_recognised
TR_02346,Please list what fiat currencies are supported for both holding and exchanging.,36,fiat_currency_support
TR_02347,Could you please tell me your exchange rates?,32,exchange_rate
TR_02348,"When I want to transfer money to my account, how can I do that?",65,transfer_into_account
TR_02349,"A transaction I did to my friend hasn't arrived yet, why?",66,transfer_not_received_by_recipient
TR_02350,What are the steps in order to activate my new card?,0,activate_my_card
TR_02351,Where can the cards be delivered?,43,order_physical_card
TR_02352,I tried to do a transfer but I got a message that it was declined.,27,declined_transfer
TR_02353,What is the procedure for activating this card?,0,activate_my_card
TR_02354,I see a cash withdrawal in the app that I did not do.,20,cash_withdrawal_not_recognised
TR_02355,Do I qualify for a visa card?,73,visa_or_mastercard
TR_02356,Why do you charge fees on card payments?,15,card_payment_fee_charged
